Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2D6,*124/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*129/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*132/*3,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, deutetrabenazine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*143/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*144/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*156/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*161/*3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*4,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*4x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*4x≥3,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*5,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*6,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*6x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*7,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*8,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*3x2/*9,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, deutetrabenazine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*3x2/*9x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, deutetrabenazine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*12/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*13/*3x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
